cena,path
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2228.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2229.jpg
1849.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2230.jpg
669.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2232.jpg
105.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2233.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2234.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2235.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2236.jpg
1739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2237.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2238.jpg
519.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2239.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2240.jpg
869.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2241.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2242.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2243.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2244.jpg
1479.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2245.jpg
529.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2246.jpg
939.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2247.jpg
969.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2248.jpg
859.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2249.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2250.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2251.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2252.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2253.jpg
959.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2254.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2256.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2257.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2258.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2259.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2260.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2261.jpg
1289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2262.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2263.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2264.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2265.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2266.jpg
159.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2267.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2268.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2269.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2270.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2271.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2272.jpg
549.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2273.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2274.jpg
186.70,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2275.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2276.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2277.jpg
1199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2278.jpg
799.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2279.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2280.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2281.jpg
1369.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2282.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2283.jpg
55.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2284.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2285.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2286.jpg
137.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2287.jpg
1029.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2288.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2289.jpg
219.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2290.jpg
1029.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2291.jpg
409.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2292.jpg
140.01,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2293.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2294.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2295.jpg
939.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2296.jpg
779.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2297.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2298.jpg
99.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2299.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2300.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2301.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2302.jpg
323.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2303.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2304.jpg
869.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2305.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2306.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2307.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2308.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2309.jpg
139.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2310.jpg
179.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2311.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2312.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2313.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2314.jpg
1149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2315.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2316.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2317.jpg
1459.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2318.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2319.jpg
1579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2320.jpg
1289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2321.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2322.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2323.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2324.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2325.jpg
1259.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2326.jpg
1219.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2327.jpg
179.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2328.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2329.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2330.jpg
1059.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2331.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2332.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2333.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2334.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2335.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2336.jpg
379.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2337.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2338.jpg
87.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2339.jpg
589.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2340.jpg
509.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2341.jpg
1209.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2342.jpg
669.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2343.jpg
509.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2344.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2345.jpg
1369.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2346.jpg
1619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2347.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2348.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2349.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2350.jpg
1299.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2351.jpg
1599.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2352.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2353.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2354.jpg
289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2355.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2356.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2357.jpg
1129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2358.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2359.jpg
759.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2360.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2361.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2362.jpg
749.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2363.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2364.jpg
409.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2365.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2367.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2368.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2369.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2370.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2371.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2372.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2373.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2374.jpg
109.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2375.jpg
183.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2376.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2377.jpg
409.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2378.jpg
1429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2379.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2380.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2381.jpg
219.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2382.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2383.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2384.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2385.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2386.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2387.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2388.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2389.jpg
186.70,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2390.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2392.jpg
1299.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2393.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2394.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2395.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2396.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2397.jpg
1449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2398.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2399.jpg
84.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2400.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2401.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2402.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2403.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2404.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2405.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2406.jpg
338.70,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2407.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2408.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2409.jpg
69.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2410.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2411.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2412.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2413.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2414.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2415.jpg
1149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2416.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2417.jpg
44.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2418.jpg
179.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2419.jpg
149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2420.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2421.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2422.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2423.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2424.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2425.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2426.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2427.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2428.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2429.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2430.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2431.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2432.jpg
869.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2433.jpg
1039.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2434.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2435.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2436.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2437.jpg
1169.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2438.jpg
569.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2439.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2440.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2441.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2442.jpg
299.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2443.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2444.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2445.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2446.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2447.jpg
729.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2448.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2449.jpg
55.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2450.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2451.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2452.jpg
